"DRUG_CODE_ID","DESCRIPTION","BNF1","BNF2","BNF3","ATC","FREQUENCY","DATABASE"
"7681941000033111","Olanzapine 5mg orodispersible tablets Orodispersible tablet Oral Olanzapine 5.000mg",,,,,"43589","CPRD_AURUM"
"8886041000033118","Chlorpromazine 10mg capsules Capsule Oral Chlorpromazine hydrochloride 10.000mg",,,,,"79","CPRD_AURUM"
"8960441000033116","Abilify Maintena 400mg powder and solvent for prolonged-release suspension for injection vials (Otsuka Pharmaceuticals (U.K.) Ltd) Powder and solvent for suspension for injection Intramuscular Aripiprazole 400.000mg","4020200",,,,"548","CPRD_AURUM"
"8960241000033117","Aripiprazole 400mg powder and solvent for suspension for injection vials Powder and solvent for suspension for injection Intramuscular Aripiprazole 400.000mg","4020200",,,,"4507","CPRD_AURUM"
"9808941000033118","Lurasidone 18.5mg tablets Tablet Oral Lurasidone hydrochloride 18.500mg","4020100",,,,"2588","CPRD_AURUM"
"9809241000033119","Latuda 18.5mg tablets (Sunovion Pharmaceuticals Europe Ltd) Tablet Oral Lurasidone hydrochloride 18.500mg","4020100",,,,"114","CPRD_AURUM"
"9809341000033112","Latuda 37mg tablets (Sunovion Pharmaceuticals Europe Ltd) Tablet Oral Lurasidone hydrochloride 37.000mg","4020100",,,,"303","CPRD_AURUM"
"9809041000033110","Lurasidone 37mg tablets Tablet Oral Lurasidone hydrochloride 37.000mg","4020100",,,,"8464","CPRD_AURUM"
"9809141000033114","Lurasidone 74mg tablets Tablet Oral Lurasidone hydrochloride 74.000mg","4020100",,,,"9924","CPRD_AURUM"
"9809441000033118","Latuda 74mg tablets (Sunovion Pharmaceuticals Europe Ltd) Tablet Oral Lurasidone hydrochloride 74.000mg","4020100",,,,"374","CPRD_AURUM"
"2758141000033116","Haloperidol 200micrograms/ml oral solution sugar free Oral solution Oral Haloperidol 200.000microgram/1.000ml",,,,,"11975","CPRD_AURUM"
"13155441000033117","Halkid 200micrograms/ml oral solution (Thame Laboratories Ltd) Oral solution Oral Haloperidol 200.000microgram/1.000ml",,,,,"0","CPRD_AURUM"
"10946441000033110","Abilify Maintena 400mg powder and solvent for prolonged-release suspension for injection pre-filled syringes (Otsuka Pharmaceuticals (U.K.) Ltd) Powder and solvent for suspension for injection Intramuscular Aripiprazole 400.000mg",,,,,"734","CPRD_AURUM"
"10946341000033116","Aripiprazole 400mg powder and solvent for suspension for injection pre-filled syringes Powder and solvent for suspension for injection Intramuscular Aripiprazole 400.000mg",,,,,"7436","CPRD_AURUM"
"11583741000033116","Loxapine 9.1mg/dose inhalation powder Inhalation powder Inhalation Loxapine 9.100mg","4020100",,,,"0","CPRD_AURUM"
"11583841000033114","Adasuve 9.1mg/dose inhalation powder (Galen Ltd) Inhalation powder Inhalation Loxapine 9.100mg","4020100",,,,"0","CPRD_AURUM"
"11694341000033111","Paliperidone 175mg/0.875ml prolonged-release suspension for injection pre-filled syringes Prolonged-release suspension for injection Intramuscular Paliperidone palmitate 200.000mg/1.000ml","4020200",,,,"52","CPRD_AURUM"
"11694741000033112","Trevicta 175mg/0.875ml prolonged-release suspension for injection pre-filled syringes (Janssen-Cilag Ltd) Prolonged-release suspension for injection Intramuscular Paliperidone palmitate 200.000mg/1.000ml","4020200",,,,"31","CPRD_AURUM"
"11694841000033119","Trevicta 263mg/1.315ml prolonged-release suspension for injection pre-filled syringes (Janssen-Cilag Ltd) Prolonged-release suspension for injection Intramuscular Paliperidone palmitate 200.000mg/1.000ml","4020200",,,,"64","CPRD_AURUM"
"11694441000033117","Paliperidone 263mg/1.315ml prolonged-release suspension for injection pre-filled syringes Prolonged-release suspension for injection Intramuscular Paliperidone palmitate 200.000mg/1.000ml","4020200",,,,"141","CPRD_AURUM"
"11694541000033116","Paliperidone 350mg/1.75ml prolonged-release suspension for injection pre-filled syringes Prolonged-release suspension for injection Intramuscular Paliperidone palmitate 200.000mg/1.000ml","4020200",,,,"109","CPRD_AURUM"
"11694941000033110","Trevicta 350mg/1.75ml prolonged-release suspension for injection pre-filled syringes (Janssen-Cilag Ltd) Prolonged-release suspension for injection Intramuscular Paliperidone palmitate 200.000mg/1.000ml","4020200",,,,"57","CPRD_AURUM"
"11695041000033110","Trevicta 525mg/2.625ml prolonged-release suspension for injection pre-filled syringes (Janssen-Cilag Ltd) Prolonged-release suspension for injection Intramuscular Paliperidone palmitate 200.000mg/1.000ml","4020200",,,,"90","CPRD_AURUM"
"11694641000033115","Paliperidone 525mg/2.625ml prolonged-release suspension for injection pre-filled syringes Prolonged-release suspension for injection Intramuscular Paliperidone palmitate 200.000mg/1.000ml","4020200",,,,"125","CPRD_AURUM"
"240041000033110","Chlorpromazine 25mg/5ml oral solution Oral solution Oral Chlorpromazine hydrochloride 5.000mg/1.000ml",,,,,"99567","CPRD_AURUM"
"11821541000033119","Levomepromazine 62.5mg/5ml oral suspension Oral suspension Oral Levomepromazine maleate 12.500mg/1.000ml",,,,,"36","CPRD_AURUM"
"12665341000033110","Cariprazine 1.5mg capsules Capsule Oral Cariprazine hydrochloride 1.500mg",,,,,"91","CPRD_AURUM"
"12665741000033111","Reagila 1.5mg capsules (Recordati Pharmaceuticals Ltd) Capsule Oral Cariprazine hydrochloride 1.500mg",,,,,"0","CPRD_AURUM"
"12665841000033118","Reagila 3mg capsules (Recordati Pharmaceuticals Ltd) Capsule Oral Cariprazine hydrochloride 3.000mg",,,,,"0","CPRD_AURUM"
"12665441000033116","Cariprazine 3mg capsules Capsule Oral Cariprazine hydrochloride 3.000mg",,,,,"152","CPRD_AURUM"
"12665541000033115","Cariprazine 4.5mg capsules Capsule Oral Cariprazine hydrochloride 4.500mg",,,,,"129","CPRD_AURUM"
"12665941000033114","Reagila 4.5mg capsules (Recordati Pharmaceuticals Ltd) Capsule Oral Cariprazine hydrochloride 4.500mg",,,,,"0","CPRD_AURUM"
"12666041000033116","Reagila 6mg capsules (Recordati Pharmaceuticals Ltd) Capsule Oral Cariprazine hydrochloride 6.000mg",,,,,"0","CPRD_AURUM"
"12665641000033119","Cariprazine 6mg capsules Capsule Oral Cariprazine hydrochloride 6.000mg",,,,,"137","CPRD_AURUM"
"2644941000033118","Solian 100mg/ml oral solution (Sanofi) Oral solution Oral Amisulpride 100.000mg/1.000ml","4020100",,,,"582","CPRD_AURUM"
"2644841000033114","Amisulpride 100mg/ml oral solution sugar free Oral solution Oral Amisulpride 100.000mg/1.000ml","4020100",,,,"33058","CPRD_AURUM"
"2658941000033110","Sulpor 200mg/5ml oral solution (Rosemont Pharmaceuticals Ltd) Oral solution Oral Sulpiride 40.000mg/1.000ml","4020100",,,,"302","CPRD_AURUM"
"1698441000033110","Sulpiride 200mg/5ml oral solution sugar free Oral solution Oral Sulpiride 40.000mg/1.000ml","4020100",,,,"28998","CPRD_AURUM"
"1129641000033111","Promazine 25mg/5ml oral solution Oral solution Oral Promazine hydrochloride 5.000mg/1.000ml","4020100",,,,"351926","CPRD_AURUM"
"2944041000033118","Stemetil 12.5mg/1ml solution for injection ampoules (Sanofi) Solution for injection Intramuscular Prochlorperazine mesilate 12.500mg/1.000ml","4060000",,,,"25596","CPRD_AURUM"
"3108941000033110","Prochlorperazine 12.5mg/1ml solution for injection ampoules Solution for injection Intramuscular Prochlorperazine mesilate 12.500mg/1.000ml","4060000",,,,"49025","CPRD_AURUM"
"1386041000033110","Stemetil 5mg/5ml syrup (Sanofi) Oral solution Oral Prochlorperazine mesilate 1.000mg/1.000ml","4060000",,,,"19300","CPRD_AURUM"
"3109141000033119","Prochlorperazine 5mg/5ml oral solution Oral solution Oral Prochlorperazine mesilate 1.000mg/1.000ml","4060000",,,,"57313","CPRD_AURUM"
"965041000033112","Neulactil Forte syrup (Sanofi) Oral solution Oral Pericyazine 2.000mg/1.000ml",,,,,"881","CPRD_AURUM"
"1063541000033113","Pericyazine 10mg/5ml oral solution Oral solution Oral Pericyazine 2.000mg/1.000ml","4020100",,,,"4532","CPRD_AURUM"
"1271541000033112","Serenace 20mg/2ml solution for injection ampoules (IVAX Pharmaceuticals UK Ltd) Solution for injection Intravenous/ Intramuscular Haloperidol 10.000mg/1.000ml",,,,,"120","CPRD_AURUM"
"659641000033111","Haloperidol 20mg/2ml solution for injection ampoules Solution for injection Intravenous/ Intramuscular Haloperidol 10.000mg/1.000ml",,,,,"1376","CPRD_AURUM"
"2929841000033111","Haldol 5mg/1ml solution for injection ampoules (Janssen-Cilag Ltd) Solution for injection Intramuscular Haloperidol 5.000mg/1.000ml",,,,,"410","CPRD_AURUM"
"1271641000033113","Serenace 5mg/1ml solution for injection ampoules (IVAX Pharmaceuticals UK Ltd) Solution for injection Intravenous/ Intramuscular Haloperidol 5.000mg/1.000ml",,,,,"1147","CPRD_AURUM"
"2929741000033118","Haloperidol 5mg/1ml solution for injection ampoules Solution for injection Intravenous/ Intramuscular Haloperidol 5.000mg/1.000ml","4020100",,,,"103164","CPRD_AURUM"
"659441000033114","Haldol decanoate 100mg/1ml solution for injection ampoules (Janssen-Cilag Ltd) Solution for injection Intramuscular Haloperidol decanoate 100.000mg/1.000ml","4020200",,,,"23511","CPRD_AURUM"
"659741000033119","Haloperidol decanoate 100mg/1ml solution for injection ampoules Solution for injection Intramuscular Haloperidol decanoate 100.000mg/1.000ml","4020200",,,,"23968","CPRD_AURUM"
"659541000033110","Haldol decanoate 50mg/1ml solution for injection ampoules (Janssen-Cilag Ltd) Solution for injection Intramuscular Haloperidol decanoate 50.000mg/1.000ml","4020100",,,,"13879","CPRD_AURUM"
"659841000033112","Haloperidol decanoate 50mg/1ml solution for injection ampoules Solution for injection Intramuscular Haloperidol decanoate 50.000mg/1.000ml","4020200",,,,"14079","CPRD_AURUM"
"420441000033119","Depixol Conc 50mg/0.5ml solution for injection ampoules (Lundbeck Ltd) Solution for injection Intramuscular Flupentixol decanoate 100.000mg/1.000ml","4020200",,,,"20431","CPRD_AURUM"
"8540041000033111","Psytixol 50mg/0.5ml solution for injection ampoules (Mylan) Solution for injection Intramuscular Flupentixol decanoate 100.000mg/1.000ml",,,,,"205","CPRD_AURUM"
"3090541000033111","Flupentixol 50mg/0.5ml solution for injection ampoules Solution for injection Intramuscular Flupentixol decanoate 100.000mg/1.000ml","4020200",,,,"10928","CPRD_AURUM"
"925941000033117","Modecate Concentrate 100mg/1ml solution for injection ampoules (Sanofi) Solution for injection Intramuscular Fluphenazine decanoate 100.000mg/1.000ml","4020200",,,,"42338","CPRD_AURUM"
"587741000033113","Fluphenazine decanoate 100mg/1ml solution for injection ampoules Solution for injection Intramuscular Fluphenazine decanoate 100.000mg/1.000ml","4020200",,,,"29479","CPRD_AURUM"
"925841000033113","Modecate 12.5mg/0.5ml solution for injection ampoules (Sanofi) Solution for injection Intramuscular Fluphenazine decanoate 25.000mg/1.000ml","4020200",,,,"18960","CPRD_AURUM"
"586641000033119","Fluphenazine decanoate 12.5mg/0.5ml solution for injection ampoules Solution for injection Intramuscular Fluphenazine decanoate 25.000mg/1.000ml","4020200",,,,"5882","CPRD_AURUM"
"927741000033110","Modecate 250mg/10ml solution for injection vials (Sanofi-Synthelabo Ltd) Solution for injection Intramuscular Fluphenazine decanoate 25.000mg/1.000ml",,,,,"63","CPRD_AURUM"
"586741000033111","Fluphenazine decanoate 250mg/10ml solution for injection vials Solution for injection Intramuscular Fluphenazine decanoate 25.000mg/1.000ml",,,,,"10","CPRD_AURUM"
"934841000033111","Modecate 25mg/1ml solution for injection ampoules (Sanofi) Solution for injection Intramuscular Fluphenazine decanoate 25.000mg/1.000ml","4020200",,,,"85598","CPRD_AURUM"
"584641000033111","Fluphenazine decanoate 25mg/1ml solution for injection ampoules Solution for injection Intramuscular Fluphenazine decanoate 25.000mg/1.000ml","4020200",,,,"33662","CPRD_AURUM"
"924241000033110","Modecate 25mg/1ml solution for injection pre-filled syringes (Sanofi-Synthelabo Ltd) Solution for injection Intramuscular Fluphenazine decanoate 25.000mg/1.000ml",,,,,"5139","CPRD_AURUM"
"582041000033112","Fluphenazine decanoate 25mg/1ml solution for injection pre-filled syringes Solution for injection Intramuscular Fluphenazine decanoate 25.000mg/1.000ml",,,,,"929","CPRD_AURUM"
"927841000033117","Modecate Concentrate 50mg/0.5ml solution for injection ampoules (Sanofi) Solution for injection Intramuscular Fluphenazine decanoate 100.000mg/1.000ml","4020200",,,,"10599","CPRD_AURUM"
"586941000033114","Fluphenazine decanoate 50mg/0.5ml solution for injection ampoules Solution for injection Intramuscular Fluphenazine decanoate 100.000mg/1.000ml","4020200",,,,"6788","CPRD_AURUM"
"925341000033116","Modecate 50mg/2ml solution for injection ampoules (Sanofi) Solution for injection Intramuscular Fluphenazine decanoate 25.000mg/1.000ml","4020200",,,,"11395","CPRD_AURUM"
"586841000033118","Fluphenazine decanoate 50mg/2ml solution for injection ampoules Solution for injection Intramuscular Fluphenazine decanoate 25.000mg/1.000ml","4020200",,,,"4357","CPRD_AURUM"
"924341000033117","Modecate 50mg/2ml solution for injection pre-filled syringes (Sanofi-Synthelabo Ltd) Solution for injection Intramuscular Fluphenazine decanoate 25.000mg/1.000ml",,,,,"1789","CPRD_AURUM"
"582141000033111","Fluphenazine decanoate 50mg/2ml solution for injection pre-filled syringes Solution for injection Intramuscular Fluphenazine decanoate 25.000mg/1.000ml",,,,,"488","CPRD_AURUM"
"423041000033115","Depixol Conc 100mg/1ml solution for injection ampoules (Lundbeck Ltd) Solution for injection Intramuscular Flupentixol decanoate 100.000mg/1.000ml","4020200",,,,"109805","CPRD_AURUM"
"3090641000033112","Flupentixol 100mg/1ml solution for injection ampoules Solution for injection Intramuscular Flupentixol decanoate 100.000mg/1.000ml","4020200",,,,"63708","CPRD_AURUM"
"419941000033113","Depixol Low Volume 200mg/1ml solution for injection ampoules (Lundbeck Ltd) Solution for injection Intramuscular Flupentixol decanoate 200.000mg/1.000ml","4020200",,,,"17739","CPRD_AURUM"
"3090741000033115","Flupentixol 200mg/1ml solution for injection ampoules Solution for injection Intramuscular Flupentixol decanoate 200.000mg/1.000ml","4020200",,,,"21466","CPRD_AURUM"
"422941000033113","Depixol 20mg/1ml solution for injection ampoules (Lundbeck Ltd) Solution for injection Intramuscular Flupentixol decanoate 20.000mg/1.000ml","4020100",,,,"115510","CPRD_AURUM"
"3090841000033113","Flupentixol 20mg/1ml solution for injection ampoules Solution for injection Intramuscular Flupentixol decanoate 20.000mg/1.000ml","4020200",,,,"42970","CPRD_AURUM"
"420141000033110","Depixol 40mg/2ml solution for injection ampoules (Lundbeck Ltd) Solution for injection Intramuscular Flupentixol decanoate 20.000mg/1.000ml","4020200",,,,"92505","CPRD_AURUM"
"3090941000033117","Flupentixol 40mg/2ml solution for injection ampoules Solution for injection Intramuscular Flupentixol decanoate 20.000mg/1.000ml","4020200",,,,"32799","CPRD_AURUM"
"813441000033114","Largactil Forte 100mg/5ml oral suspension (Sanofi) Oral suspension Oral Chlorpromazine embonate 20.000mg/1.000ml",,,,,"3633","CPRD_AURUM"
"246641000033118","Chlorpromazine 100mg/5ml oral suspension sugar free Oral suspension Oral Chlorpromazine embonate 20.000mg/1.000ml",,,,,"13527","CPRD_AURUM"
"3858941000033110","Chlorpromazine 25mg/1ml solution for injection ampoules Solution for injection Intravenous/ Intramuscular Chlorpromazine hydrochloride 25.000mg/1.000ml","4060000",,,,"94","CPRD_AURUM"
"813741000033119","Largactil 25mg/5ml syrup (Sanofi) Oral solution Oral Chlorpromazine hydrochloride 5.000mg/1.000ml",,,,,"9699","CPRD_AURUM"
"811041000033116","Largactil 50mg/2ml solution for injection ampoules (Sanofi) Solution for injection Intramuscular Chlorpromazine hydrochloride 25.000mg/1.000ml","4060000",,,,"2235","CPRD_AURUM"
"241341000033116","Chlorpromazine 50mg/2ml solution for injection ampoules Solution for injection Intramuscular Chlorpromazine hydrochloride 25.000mg/1.000ml","4060000",,,,"1463","CPRD_AURUM"
"1385341000033116","Stelazine 10mg Spansules (Mercury Pharma Group Ltd) Modified-release capsule Oral Trifluoperazine hydrochloride 10.000mg",,,,,"42336","CPRD_AURUM"
"1466941000033117","Trifluoperazine 10mg modified-release capsules Modified-release capsule Oral Trifluoperazine hydrochloride 10.000mg",,,,,"81932","CPRD_AURUM"
"1385441000033110","Stelazine 15mg Spansules (Mercury Pharma Group Ltd) Modified-release capsule Oral Trifluoperazine hydrochloride 15.000mg",,,,,"24697","CPRD_AURUM"
"1467041000033116","Trifluoperazine 15mg modified-release capsules Modified-release capsule Oral Trifluoperazine hydrochloride 15.000mg",,,,,"46109","CPRD_AURUM"
"1385941000033117","Stelazine 1mg/5ml syrup (Mercury Pharma Group Ltd) Oral solution Oral Trifluoperazine hydrochloride 200.000microgram/1.000ml","4060000",,,,"14165","CPRD_AURUM"
"1467641000033110","Trifluoperazine 1mg/5ml oral solution sugar free Oral solution Oral Trifluoperazine hydrochloride 200.000microgram/1.000ml","4060000",,,,"49413","CPRD_AURUM"
"1385541000033111","Stelazine 2mg Spansules (Mercury Pharma Group Ltd) Modified-release capsule Oral Trifluoperazine hydrochloride 2.000mg",,,,,"118320","CPRD_AURUM"
"1467141000033117","Trifluoperazine 2mg modified-release capsules Modified-release capsule Oral Trifluoperazine hydrochloride 2.000mg",,,,,"171143","CPRD_AURUM"
"274841000033112","Clopixol Acuphase 100mg/2ml solution for injection ampoules (Lundbeck Ltd) Solution for injection Intramuscular Zuclopenthixol acetate 50.000mg/1.000ml","4020100",,,,"561","CPRD_AURUM"
"1563441000033114","Zuclopenthixol acetate 100mg/2ml solution for injection ampoules Solution for injection Intramuscular Zuclopenthixol acetate 50.000mg/1.000ml","4020100",,,,"1497","CPRD_AURUM"
"273641000033114","Clopixol Acuphase 50mg/1ml solution for injection ampoules (Lundbeck Ltd) Solution for injection Intramuscular Zuclopenthixol acetate 50.000mg/1.000ml","4020100",,,,"711","CPRD_AURUM"
"1563541000033110","Zuclopenthixol acetate 50mg/1ml solution for injection ampoules Solution for injection Intramuscular Zuclopenthixol acetate 50.000mg/1.000ml","4020100",,,,"1185","CPRD_AURUM"
"276041000033113","Clopixol 200mg/1ml solution for injection ampoules (Lundbeck Ltd) Solution for injection Intramuscular Zuclopenthixol decanoate 200.000mg/1.000ml","4020200",,,,"99430","CPRD_AURUM"
"1563641000033111","Zuclopenthixol decanoate 200mg/1ml solution for injection ampoules Solution for injection Intramuscular Zuclopenthixol decanoate 200.000mg/1.000ml","4020200",,,,"79240","CPRD_AURUM"
"276141000033112","Clopixol Conc 500mg/1ml solution for injection ampoules (Lundbeck Ltd) Solution for injection Intramuscular Zuclopenthixol decanoate 500.000mg/1.000ml","4020200",,,,"40967","CPRD_AURUM"
"1563741000033119","Zuclopenthixol decanoate 500mg/1ml solution for injection ampoules Solution for injection Intramuscular Zuclopenthixol decanoate 500.000mg/1.000ml","4020200",,,,"57204","CPRD_AURUM"
"12988741000033118","Olanzapine 2.5mg orodispersible tablets sugar free Orodispersible tablet Oral Olanzapine 2.500mg",,,,,"400","CPRD_AURUM"
"12988841000033111","Olanzapine 7.5mg orodispersible tablets sugar free Orodispersible tablet Oral Olanzapine 7.500mg",,,,,"94","CPRD_AURUM"
"13353241000033112","Aripiprazole 1mg/ml oral solution sugar free Oral solution Oral Aripiprazole 1.000mg/1.000ml",,,,,"475","CPRD_AURUM"
"13158341000033119","Clozapine 100mg orodispersible tablets sugar free Orodispersible tablet Oral Clozapine 100.000mg",,,,,"16","CPRD_AURUM"
"13158841000033111","Zaponex 100mg orodispersible tablets (Leyden Delta B.V.) Orodispersible tablet Oral Clozapine 100.000mg",,,,,"0","CPRD_AURUM"
"13158441000033113","Clozapine 12.5mg orodispersible tablets sugar free Orodispersible tablet Oral Clozapine 12.500mg",,,,,"66","CPRD_AURUM"
"13158941000033115","Zaponex 12.5mg orodispersible tablets (Leyden Delta B.V.) Orodispersible tablet Oral Clozapine 12.500mg",,,,,"0","CPRD_AURUM"
"13158541000033114","Clozapine 200mg orodispersible tablets sugar free Orodispersible tablet Oral Clozapine 200.000mg",,,,,"28","CPRD_AURUM"
"13159041000033112","Zaponex 200mg orodispersible tablets (Leyden Delta B.V.) Orodispersible tablet Oral Clozapine 200.000mg",,,,,"0","CPRD_AURUM"
"13158641000033110","Clozapine 25mg orodispersible tablets sugar free Orodispersible tablet Oral Clozapine 25.000mg",,,,,"11","CPRD_AURUM"
"13159141000033111","Zaponex 25mg orodispersible tablets (Leyden Delta B.V.) Orodispersible tablet Oral Clozapine 25.000mg",,,,,"0","CPRD_AURUM"
"13159241000033116","Zaponex 50mg orodispersible tablets (Leyden Delta B.V.) Orodispersible tablet Oral Clozapine 50.000mg",,,,,"0","CPRD_AURUM"
"13158741000033118","Clozapine 50mg orodispersible tablets sugar free Orodispersible tablet Oral Clozapine 50.000mg",,,,,"11","CPRD_AURUM"
"13719141000033112","Levomepromazine 100mg tablets Levomepromazine 100mg tablets Tablet Oral Levomepromazine maleate 100.000mg",,,,,"0","CPRD_AURUM"
"13581641000033117","Risperidone 250microgram tablets Risperidone 250microgram tablets Tablet Oral Risperidone 250.000microgram",,,,,"2913","CPRD_AURUM"
"13719041000033113","Levomepromazine 50mg tablets Levomepromazine 50mg tablets Tablet Oral Levomepromazine maleate 50.000mg",,,,,"2","CPRD_AURUM"
"13734941000033119","Biquelle XL 600mg tablets (Aspire Pharma Ltd) Biquelle XL 600mg tablets Modified-release tablet Oral Quetiapine fumarate 600.000mg",,,,,"15","CPRD_AURUM"
"13745541000033113","Haloperidol 5mg/5ml oral solution sugar free (Special Order) Haloperidol 5mg/5ml oral solution sugar free Oral solution  Haloperidol 1.000mg/1.000ml",,,,,"0","CPRD_AURUM"
"13746641000033118","Modecate 25mg/1ml solution for injection ampoules (Imported (Germany)) Modecate 25mg/1ml solution for injection ampoules Solution for injection  Fluphenazine decanoate 25.000mg/1.000ml",,,,,"0","CPRD_AURUM"
"13746541000033119","Modecate 25mg/1ml solution for injection ampoules (Imported (Denmark)) Modecate 25mg/1ml solution for injection ampoules Solution for injection  Fluphenazine decanoate 25.000mg/1.000ml",,,,,"0","CPRD_AURUM"
"13746741000033110","Modecate Concentrate 100mg/1ml solution for injection ampoules (Imported (Germany)) Modecate Concentrate 100mg/1ml solution for injection ampoules Solution for injection  Fluphenazine decanoate 100.000mg/1.000ml",,,,,"3","CPRD_AURUM"
"13748441000033116","Trifluoperazine 1mg/5ml oral suspension (Special Order) Trifluoperazine 1mg/5ml oral suspension Oral suspension  Trifluoperazine hydrochloride 200.000microgram/1.000ml",,,,,"0","CPRD_AURUM"
